"","x"
"1",128
"2",0
"3",54
"4",0.008
"5",0.764
"6",0.048
"7",0.64
"8",0.64
"9",0.52
"10",0.788
"11",0.472
"12",0.976
"13",0.484
"14",0.18
"15",0.036
"16",0.9
"17",0.812
"18",0.316
