"","x"
"1",256
"2",0
"3",23
"4",0.356
"5",0.84
"6",0.72
"7",0.456
"8",0.108
"9",0.212
"10",0.88
"11",0.412
"12",0.544
"13",0.4
"14",0.312
"15",0.644
"16",0.292
"17",0.416
"18",0.86
