"","x"
"1",128
"2",0
"3",41
"4",0.748
"5",0.76
"6",0.788
"7",0.136
"8",0.46
"9",0.292
"10",0.664
"11",0.556
"12",0.792
"13",0.392
"14",0.612
"15",0.84
"16",0.312
"17",0.012
"18",0.38
