"","x"
"1",256
"2",0
"3",4
"4",0.42
"5",0.38
"6",0.504
"7",0.336
"8",0.816
"9",0.424
"10",0.652
"11",0.08
"12",0.876
"13",0.204
"14",0.636
"15",0.212
"16",0.6
"17",0.676
"18",0.488
