"","x"
"1",128
"2",0
"3",49
"4",0.74
"5",0.188
"6",0.512
"7",0.628
"8",0.776
"9",0.896
"10",0.724
"11",0.632
"12",0.552
"13",0.352
"14",0.512
"15",0.756
"16",0.552
"17",0.68
"18",0.816
