"","x"
"1",256
"2",0
"3",82
"4",0.796
"5",0.008
"6",0.772
"7",0.332
"8",0.616
"9",0.48
"10",0.564
"11",0.44
"12",0.492
"13",0.456
"14",0.404
"15",0.844
"16",0.968
"17",0.408
"18",0.192
