"","x"
"1",128
"2",0.1
"3",48
"4",0.056
"5",0.068
"6",0.004
"7",0.656
"8",0.196
"9",0.676
"10",0.004
"11",0.036
"12",0.152
"13",0.676
"14",0.08
"15",0.892
"16",0.808
"17",0.728
"18",0.428
