"","x"
"1",128
"2",0
"3",74
"4",0.328
"5",0.4
"6",0.716
"7",0.768
"8",0.1
"9",0.78
"10",0.28
"11",0.82
"12",0.3
"13",0.844
"14",0.68
"15",0.152
"16",0.572
"17",0.456
"18",0.452
