"","x"
"1",128
"2",0
"3",9
"4",0.888
"5",0.72
"6",0.676
"7",0.188
"8",0.056
"9",0.016
"10",0.68
"11",1
"12",0.8
"13",0.912
"14",0.572
"15",0.192
"16",0.816
"17",0.164
"18",0.428
