"","x"
"1",128
"2",0
"3",43
"4",0.872
"5",0.96
"6",0.34
"7",0.124
"8",0.772
"9",0.116
"10",0.856
"11",0.552
"12",0.988
"13",0.044
"14",0.792
"15",0.656
"16",0.032
"17",0.116
"18",0.172
