"","x"
"1",128
"2",0
"3",65
"4",0.368
"5",0.112
"6",0.508
"7",0.192
"8",0.076
"9",0.808
"10",0.764
"11",0.492
"12",0.456
"13",0.108
"14",0.12
"15",0.304
"16",0.632
"17",0.032
"18",0.392
