"","x"
"1",128
"2",0
"3",58
"4",0.9
"5",0.416
"6",0.636
"7",0.188
"8",0.296
"9",0.22
"10",0.06
"11",0.188
"12",0.644
"13",0.776
"14",0.212
"15",0.472
"16",0.064
"17",0.344
"18",0.072
