"","x"
"1",128
"2",0
"3",89
"4",0.828
"5",0.64
"6",0.44
"7",0.816
"8",0.72
"9",0.48
"10",0.244
"11",0.168
"12",0.16
"13",0.096
"14",0.272
"15",0.112
"16",0.064
"17",0.12
"18",0.512
