"","x"
"1",256
"2",0
"3",18
"4",0.588
"5",0.244
"6",0.812
"7",0.832
"8",0.964
"9",0.912
"10",0.684
"11",0.46
"12",0.66
"13",0.212
"14",0.212
"15",0.792
"16",0.216
"17",0.552
"18",0.248
