"","x"
"1",128
"2",0
"3",30
"4",0.768
"5",0.364
"6",0.816
"7",0.836
"8",0.22
"9",0.292
"10",0.444
"11",0.236
"12",0.284
"13",0.924
"14",0.464
"15",0.644
"16",0.468
"17",0.768
"18",0.74
