"","x"
"1",256
"2",0
"3",75
"4",0.444
"5",0.844
"6",0.748
"7",0.868
"8",0.608
"9",0.736
"10",0.492
"11",0.256
"12",0.136
"13",0.308
"14",0.224
"15",0.48
"16",0.432
"17",0.76
"18",0.756
