"","x"
"1",256
"2",0
"3",58
"4",0.596
"5",0.24
"6",0.904
"7",0.228
"8",0.728
"9",0.012
"10",0.78
"11",0.988
"12",0.788
"13",0.432
"14",0.12
"15",0.548
"16",0.568
"17",0.824
"18",0.848
