"","x"
"1",128
"2",0.3
"3",40
"4",0
"5",0.02
"6",0
"7",0.964
"8",0.204
"9",0.296
"10",0
"11",0
"12",0
"13",0.004
"14",0.016
"15",0
"16",0
"17",0
"18",0
