"","x"
"1",256
"2",0
"3",16
"4",0.864
"5",0.556
"6",0.632
"7",0.664
"8",0.232
"9",0.308
"10",0.536
"11",0.348
"12",0.836
"13",0.38
"14",0.112
"15",0.016
"16",0.184
"17",0.576
"18",0.26
