"","x"
"1",256
"2",0.3
"3",74
"4",0
"5",0.004
"6",0
"7",0.044
"8",0.092
"9",0.12
"10",0
"11",0
"12",0
"13",0
"14",0.076
"15",0
"16",0
"17",0.044
"18",0
