"","x"
"1",256
"2",0
"3",35
"4",0.98
"5",0.052
"6",0.92
"7",0.768
"8",0.676
"9",0.504
"10",0.04
"11",0.28
"12",0.012
"13",0.884
"14",0.108
"15",0.116
"16",0.804
"17",0.192
"18",0.692
