"","x"
"1",256
"2",0
"3",17
"4",0.796
"5",0.712
"6",0.588
"7",0.836
"8",0.28
"9",0.04
"10",0.152
"11",0.076
"12",0.308
"13",0.996
"14",0.888
"15",0.556
"16",0.876
"17",0.784
"18",0.856
