"","x"
"1",128
"2",0
"3",21
"4",0.536
"5",0.628
"6",0.62
"7",0.236
"8",0.012
"9",0.152
"10",1
"11",0.936
"12",0.952
"13",0.476
"14",0.02
"15",0.116
"16",0.048
"17",0.368
"18",0.052
