"","x"
"1",128
"2",0.2
"3",12
"4",0.032
"5",0.012
"6",0
"7",0.336
"8",0.732
"9",0.716
"10",0
"11",0.008
"12",0
"13",0.028
"14",0.028
"15",0
"16",0
"17",0.152
"18",0
