"","x"
"1",128
"2",0
"3",97
"4",0.18
"5",0.464
"6",0.512
"7",0.092
"8",0.076
"9",0.112
"10",0.916
"11",0.788
"12",0.924
"13",0.732
"14",0.356
"15",0.3
"16",0.196
"17",0.12
"18",0.128
