"","x"
"1",256
"2",0
"3",71
"4",0.148
"5",0.4
"6",0.24
"7",0.952
"8",0.472
"9",0.456
"10",0.844
"11",0.304
"12",0.952
"13",0.924
"14",0.752
"15",0.528
"16",0.416
"17",0.836
"18",0.912
