"","x"
"1",256
"2",0
"3",34
"4",0.44
"5",0.036
"6",0.664
"7",0.308
"8",0.34
"9",0.188
"10",0.22
"11",0.8
"12",0.916
"13",0.98
"14",0.748
"15",0.416
"16",0.924
"17",0.432
"18",0.36
