"","x"
"1",128
"2",0.1
"3",37
"4",0.208
"5",0.3
"6",0.108
"7",0.376
"8",0.356
"9",0.084
"10",0.472
"11",0.012
"12",0.188
"13",0.808
"14",0.064
"15",0.512
"16",0.716
"17",0.2
"18",0.224
