"","x"
"1",128
"2",0
"3",39
"4",0.076
"5",0.02
"6",0.328
"7",0.62
"8",0.488
"9",0.456
"10",0.112
"11",0.68
"12",0.34
"13",0.712
"14",0.2
"15",0.568
"16",0.976
"17",0.396
"18",0.54
