"","x"
"1",128
"2",0.3
"3",11
"4",0
"5",0.008
"6",0
"7",0.804
"8",0.468
"9",0.744
"10",0
"11",0
"12",0
"13",0
"14",0.028
"15",0
"16",0.068
"17",0.116
"18",0.036
