"","x"
"1",128
"2",0.2
"3",96
"4",0.016
"5",0.056
"6",0
"7",0.176
"8",0.224
"9",0.236
"10",0
"11",0.028
"12",0
"13",0
"14",0.204
"15",0
"16",0.004
"17",0.056
"18",0.056
