"","x"
"1",128
"2",0.5
"3",98
"4",0
"5",0.036
"6",0
"7",0.04
"8",0.036
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0.004
"15",0
"16",0.004
"17",0.112
"18",0
