"","x"
"1",256
"2",0
"3",65
"4",0.068
"5",0.372
"6",0.424
"7",0.796
"8",0.288
"9",0.644
"10",0.784
"11",0.064
"12",0.452
"13",0.208
"14",0.612
"15",0.356
"16",0.924
"17",0.552
"18",0.528
