"","x"
"1",128
"2",0
"3",88
"4",0.896
"5",0.9
"6",0.76
"7",0.008
"8",0.032
"9",0
"10",0.792
"11",0.264
"12",0.964
"13",0.512
"14",0.784
"15",0.936
"16",0.404
"17",0.328
"18",0.504
