"","x"
"1",256
"2",0.3
"3",91
"4",0
"5",0.008
"6",0
"7",0.204
"8",0.044
"9",0.096
"10",0
"11",0
"12",0
"13",0
"14",0.024
"15",0
"16",0.004
"17",0.092
"18",0
