"","x"
"1",256
"2",0.1
"3",94
"4",0.16
"5",0.204
"6",0.02
"7",0.336
"8",0.124
"9",0.492
"10",0.008
"11",0.032
"12",0.016
"13",0.028
"14",0.104
"15",0
"16",0.952
"17",0.416
"18",0.496
