"","x"
"1",256
"2",0
"3",86
"4",0.068
"5",0.684
"6",0.508
"7",0.236
"8",0.472
"9",0.172
"10",0.568
"11",0.712
"12",0.952
"13",0.336
"14",0.984
"15",0.268
"16",0.984
"17",0.012
"18",0.1
