"","x"
"1",256
"2",0
"3",36
"4",0.784
"5",0.84
"6",0.356
"7",0.428
"8",0.648
"9",0.932
"10",0.356
"11",0.58
"12",0.116
"13",0.864
"14",0.424
"15",0.4
"16",0.02
"17",0.464
"18",0.504
