"","x"
"1",128
"2",0.3
"3",37
"4",0
"5",0
"6",0
"7",0.268
"8",0.612
"9",0.556
"10",0
"11",0
"12",0
"13",0.016
"14",0.088
"15",0
"16",0.032
"17",0.056
"18",0.008
