"","x"
"1",128
"2",0
"3",100
"4",0.464
"5",0.156
"6",0.892
"7",0.232
"8",0.888
"9",0.628
"10",0.28
"11",0.276
"12",0.156
"13",0.024
"14",0.332
"15",0.012
"16",0.94
"17",0.544
"18",0.804
