"","x"
"1",256
"2",0
"3",99
"4",0.452
"5",0.544
"6",0.472
"7",0.54
"8",0.372
"9",0.848
"10",0.188
"11",0.956
"12",0.096
"13",0.58
"14",0.208
"15",0.452
"16",0.572
"17",0.56
"18",0.656
