"","x"
"1",128
"2",0.1
"3",40
"4",0.18
"5",0.012
"6",0.028
"7",0.628
"8",0.892
"9",0.428
"10",0
"11",0.028
"12",0
"13",0.556
"14",0.22
"15",0.38
"16",0.076
"17",0.004
"18",0.06
