"","x"
"1",128
"2",0.1
"3",69
"4",0.428
"5",0.032
"6",0.4
"7",0.952
"8",0.064
"9",0.496
"10",0.18
"11",0.368
"12",0.712
"13",0.916
"14",0.928
"15",0.856
"16",0.432
"17",0.124
"18",0.716
