"","x"
"1",256
"2",0
"3",100
"4",0.756
"5",0.968
"6",0.556
"7",0.132
"8",0.784
"9",0.372
"10",0.152
"11",0.936
"12",0.792
"13",0.112
"14",0.008
"15",0.072
"16",0.332
"17",0.532
"18",0.98
