"","x"
"1",256
"2",0.2
"3",52
"4",0.072
"5",0.076
"6",0
"7",0.948
"8",0.892
"9",0.528
"10",0
"11",0
"12",0
"13",0.024
"14",0.156
"15",0.008
"16",0.008
"17",0.028
"18",0
