"","x"
"1",128
"2",0
"3",16
"4",0.564
"5",0.564
"6",0.58
"7",0.592
"8",0.372
"9",0.812
"10",0.304
"11",0.708
"12",0.156
"13",0.016
"14",0.776
"15",0.028
"16",0.876
"17",0.396
"18",0.576
