"","x"
"1",128
"2",0
"3",96
"4",0.52
"5",0.996
"6",0.96
"7",0.62
"8",0.932
"9",0.824
"10",0.44
"11",0.692
"12",0.456
"13",0.948
"14",0.892
"15",0.332
"16",0.308
"17",0.54
"18",0.916
