"","x"
"1",256
"2",0
"3",38
"4",0.08
"5",0.812
"6",0.064
"7",0.532
"8",0.164
"9",0.04
"10",0.684
"11",0.588
"12",0.472
"13",1
"14",0.736
"15",0.968
"16",0.856
"17",0.08
"18",0.852
