"","x"
"1",128
"2",0
"3",35
"4",0.984
"5",0.968
"6",0.772
"7",0.3
"8",0.896
"9",0.404
"10",0.008
"11",0.932
"12",0.208
"13",0.712
"14",0.344
"15",0.88
"16",0.364
"17",0.252
"18",0.808
