"","x"
"1",128
"2",0
"3",6
"4",0.072
"5",0.952
"6",0.208
"7",0.864
"8",0.116
"9",0.644
"10",0.216
"11",0.448
"12",0.508
"13",0.632
"14",0.628
"15",0.228
"16",0.276
"17",0.944
"18",0.872
