"","x"
"1",128
"2",0
"3",45
"4",0.092
"5",1
"6",0.168
"7",0.264
"8",0.124
"9",0.276
"10",0.608
"11",0.224
"12",0.18
"13",0.392
"14",0.992
"15",0.952
"16",0.972
"17",0.488
"18",0.308
