"","x"
"1",256
"2",0
"3",42
"4",0.26
"5",0.736
"6",0.736
"7",0.472
"8",0.272
"9",0.384
"10",0.504
"11",0.496
"12",0.584
"13",0.34
"14",0.376
"15",0.368
"16",0.444
"17",0.012
"18",0.08
