"","x"
"1",256
"2",0.1
"3",31
"4",0.196
"5",0.136
"6",0.036
"7",0.312
"8",0.444
"9",0.736
"10",0
"11",0.024
"12",0
"13",0.436
"14",0.156
"15",0.088
"16",0.076
"17",0.088
"18",0.036
