"","x"
"1",128
"2",0.2
"3",13
"4",0.004
"5",0.172
"6",0
"7",0.424
"8",0.252
"9",0.24
"10",0
"11",0.008
"12",0
"13",0.004
"14",0.164
"15",0
"16",0.084
"17",0.208
"18",0.036
