"","x"
"1",128
"2",0.4
"3",48
"4",0.048
"5",0.16
"6",0.008
"7",0.264
"8",0.036
"9",0.26
"10",0
"11",0.004
"12",0
"13",0
"14",0.028
"15",0
"16",0.32
"17",0.152
"18",0.032
