"","x"
"1",256
"2",0
"3",29
"4",0.372
"5",0.852
"6",0.952
"7",0.028
"8",0.472
"9",0.124
"10",0.82
"11",0.808
"12",0.6
"13",0.564
"14",0.48
"15",0.452
"16",0.144
"17",0.476
"18",0.412
