"","x"
"1",256
"2",0
"3",57
"4",0.636
"5",0.22
"6",0.2
"7",0.968
"8",0.364
"9",0.564
"10",0.42
"11",0.772
"12",0.424
"13",0.424
"14",0.916
"15",0.428
"16",0.62
"17",0.46
"18",0.776
