"","x"
"1",128
"2",0
"3",60
"4",0.512
"5",0.672
"6",0.676
"7",0.336
"8",0.028
"9",0.704
"10",0.48
"11",0.756
"12",0.48
"13",0.468
"14",0.556
"15",0.32
"16",0.816
"17",0.344
"18",0.468
