"","x"
"1",128
"2",0.2
"3",27
"4",0.036
"5",0.108
"6",0.004
"7",0
"8",0.016
"9",0
"10",0
"11",0.084
"12",0
"13",0
"14",0.2
"15",0.004
"16",0.016
"17",0.136
"18",0
