"","x"
"1",256
"2",0
"3",37
"4",0.58
"5",0.472
"6",0.688
"7",0.524
"8",0.668
"9",0.436
"10",0.98
"11",0.852
"12",0.84
"13",0.852
"14",0.932
"15",0.244
"16",0.584
"17",0.452
"18",0.244
