"","x"
"1",128
"2",0
"3",47
"4",0.92
"5",0.896
"6",0.94
"7",0.256
"8",0.7
"9",0.588
"10",0.08
"11",0.396
"12",0.224
"13",0.124
"14",0.772
"15",0.332
"16",0.152
"17",0.648
"18",0.2
