"","x"
"1",128
"2",0
"3",27
"4",0.972
"5",0.32
"6",0.984
"7",0.512
"8",0.968
"9",0.36
"10",0.38
"11",0.528
"12",0.312
"13",0.784
"14",0.792
"15",0.44
"16",0.744
"17",0.12
"18",0.868
