"","x"
"1",256
"2",0
"3",53
"4",0.104
"5",0.032
"6",0.168
"7",0.708
"8",0.516
"9",0.88
"10",0.86
"11",0.812
"12",0.968
"13",0.496
"14",0.124
"15",0.496
"16",0.204
"17",0.816
"18",0.396
