"","x"
"1",128
"2",0
"3",36
"4",0.796
"5",0.192
"6",0.288
"7",0.164
"8",0.096
"9",0.516
"10",0.916
"11",0.392
"12",0.972
"13",0.708
"14",0.792
"15",0.744
"16",0.496
"17",0
"18",0.404
